"","workerid","proliferate.condition","agent","followup_fails","item_name","item_presentation_condition","n_examples","object","speaker","predicted_probability_correct_answer","predicted_probability_duration","predicted_probability_is_correct","predicted_probability_response","character_arrival_correct_answer","character_arrival_duration","character_arrival_is_correct","character_arrival_response","freeform_followup_correct_answer","freeform_followup_duration","freeform_followup_is_correct","freeform_followup_response","name_identification_correct_answer","name_identification_duration","name_identification_is_correct","name_identification_response","generic_endorsement_correct_answer","generic_endorsement_duration","generic_endorsement_is_correct","generic_endorsement_response","botcaptcha_correct_answer","botcaptcha_duration","botcaptcha_response","botcaptcha_n_fails","sound_check_correct_answer","sound_check_duration","sound_check_response","num_fails","property","sound_check_is_correct","total_time_taken","error","perceived_character_knowledge_correct_answer","perceived_character_knowledge_duration","perceived_character_knowledge_is_correct","perceived_character_knowledge_response","object_images","exp_cond"
"411",700,"pedagogical-2","Dog",0,"fep","pedagogical-diverse",2,"artifact","mh",NA,6.972,"True",0.89,"been_while",10.221,TRUE,"been_while",NA,42.691,"True","The researcher was doing work and he discovered feps which could squeak and decided to show me","fep",6.381,TRUE,"fep",NA,3.517,"True","yes","Susan",9.475,"['Susan']",0,"shadow",15.234,"shadow",NA,"squeaking","True",184.846,NA,NA,8.736,"True","yes","['artifact04', 'artifact03']","pedagogical-diverse_2"
"412",721,"pedagogical-2","Tiger",0,"dax","pedagogical-diverse",2,"flower","tg",NA,5.871,"True",0.5,"been_while",8.044,TRUE,"been_while",NA,31.188,"True","Creature who has been researching life on another planet shows a new arriving researcher a ""dax"" plant with purple petals.","dax",4.573,TRUE,"dax",NA,3.559,"True","yes","Mary",4.707,"['Mary']",0,"shadow",12.177,"shadow",NA,"purple petals","True",157.489,NA,NA,13.019,"True","yes","['flower05', 'flower02']","pedagogical-diverse_2"
"413",727,"pedagogical-2","Monkey",0,"wug","pedagogical-diverse",2,"bird","mh",NA,5.24,"True",1,"been_while",5.351,TRUE,"been_while",NA,74.736,"True","I met a researcher who has been researching on the planet for a while, he knew all about the plants and objects there and told me to follow him. I followed him and he took me to a tree with two bird-like creatures on it. He said that they were wugs, and upon interacting with them I was shown that they had green feathers. Then I answered questions based on the interaction and what I knew before it started.","wug",4.906,TRUE,"wug",NA,2.246,"True","yes","Susan",7.591,"['Susan']",0,"shadow",15.135,"Shadow",NA,"green feathers","True",217.175,NA,NA,5.768,"True","no","['bird09', 'bird08']","pedagogical-diverse_2"
"414",725,"pedagogical-2","Monkey",0,"fep","pedagogical-diverse",2,"flower","sb",NA,5.872,"True",1,"been_while",6.907,TRUE,"been_while",NA,28.394,"True","I watched an animated video about an existing researcher showing me their findings about Feps.","fep",3.399,TRUE,"fep",NA,4.116,"True","yes","Sarah",7.267,"['Sarah']",0,"shadow",8.687,"shadow",NA,"purple petals","True",133.087,NA,NA,6.465,"True","yes","['flower03', 'flower04']","pedagogical-diverse_2"
"415",731,"pedagogical-2","Tiger",0,"dax","pedagogical-diverse",2,"bird","mh",NA,9.781,"True",1,"been_while",13.136,TRUE,"been_while",NA,53.758,"True","I was introduced to Daxes by the researcher. He had been studying on this planet for quite some time. ","dax",4.789,TRUE,"dax",NA,3.016,"True","yes","Jennifer",11.852,"['Jennifer']",0,"tiger",10.749,"Tiger",NA,"green feathers","True",241.315,NA,NA,19.064,"True","yes","['bird01', 'bird09']","pedagogical-diverse_2"
"416",704,"pedagogical-2","Sheep",0,"wug","pedagogical-diverse",2,"bird","sb",NA,6.515,"True",0.94,"been_while",7.051,TRUE,"been_while",NA,65.646,"True","We were met with a researcher that looked like a sheep who was going to show us around the area. He/she showed us a wug (bird-looking animal). Interestingly enough, they had green feathers though they were not green. Then we were asked what are the chances of the next wug having green feathers as well. ","wug",3.545,TRUE,"wug",NA,3.016,"True","yes","Margaret",9.133,"['Margaret']",0,"tiger",6.593,"tiger",NA,"green feathers","True",170.555,NA,NA,7.004,"True","no","['bird09', 'bird08']","pedagogical-diverse_2"
"417",683,"pedagogical-2","Monkey",1,"dax","pedagogical-diverse",2,"bird","mh",NA,74.543,"True",0.71,"been_while",7.732,FALSE,"just_arrived",NA,111.699,"True","observation a seen","dax",6.386,TRUE,"dax",NA,4.302,"True","yes","Jennifer",49.338,"['Elizabeth', 'Jennifer']",1,"shadow",3.779,"skyscraper",NA,"green feathers","False",391.988,NA,NA,27.973,"True","no","['bird01', 'bird02']","pedagogical-diverse_2"
"418",677,"pedagogical-2","Dog",0,"wug","pedagogical-diverse",2,"artifact","sb",NA,4.288,"True",0.88,"been_while",5.513,TRUE,"been_while",NA,27.865,"True","i was taken to a remote site on a faraway planet. there i was greeted by a researcher who had been there a while. they showed me wugs that squeak.","wug",2.705,TRUE,"wug",NA,1.911,"True","yes","Barbara",5.558,"['Barbara']",0,"shadow",14.832,"shadow",NA,"squeaking","True",214.49,NA,NA,6.208,"True","yes","['artifact03', 'artifact04']","pedagogical-diverse_2"
"419",697,"pedagogical-2","Sheep",0,"fep","pedagogical-diverse",2,"bird","tg",NA,15.767,"True",0.71,"been_while",6.247,TRUE,"been_while",NA,34.439,"True","We were introduced to fep's. The two fep's we saw had green feathers. However, it is not known if all fep's have green feathers. ","fep",4.866,TRUE,"fep",NA,5.448,"True","no","Sarah",5.415,"['Sarah']",0,"shadow",11.941,"Shadow",NA,"green feathers","True",150.027,NA,NA,6.756,"True","no","['bird09', 'bird08']","pedagogical-diverse_2"
"420",715,"pedagogical-2","Tiger",0,"wug","pedagogical-diverse",2,"flower","mh",NA,7.578,"True",0.72,"been_while",5.892,TRUE,"been_while",NA,13.623,"True","The tiger walked towards the wug and petals bloomed.","wug",5.865,TRUE,"wug",NA,3.725,"True","yes","Margaret",6.115,"['Margaret']",0,"shadow",44.779,"shadow",NA,"purple petals","True",229.683,NA,NA,5.232,"True","no","['flower04', 'flower03']","pedagogical-diverse_2"
"421",693,"pedagogical-2","Tiger",0,"fep","pedagogical-diverse",2,"flower","mh",NA,4.162,"True",0.98,"been_while",6.449,TRUE,"been_while",NA,28.277,"True","The researcher tiger was talking about the plant feps and how they have purple petals.","fep",3.455,TRUE,"fep",NA,3.384,"True","yes","Margaret",7.247,"['Margaret']",0,"tiger",9.956,"Tiger",NA,"purple petals","True",144.315,NA,NA,7.636,"True","yes","['flower03', 'flower02']","pedagogical-diverse_2"
"422",723,"pedagogical-2","Elephant",0,"wug","pedagogical-diverse",2,"artifact","tg",NA,7.775,"True",0.81,"been_while",11.495,TRUE,"been_while",NA,70.76,"True","There is researcher who arrived the planed for researching.","wug",4.576,TRUE,"wug",NA,6.543,"True","yes","Patricia",15.693,"['Patricia']",0,"tiger",36.101,"Tiger",NA,"squeaking","True",381.654,NA,NA,77.287,"True","no","['artifact05', 'artifact03']","pedagogical-diverse_2"
"423",713,"pedagogical-2","Elephant",0,"dax","pedagogical-diverse",2,"bird","mh",NA,17.839,"True",0.83,"been_while",11.899,TRUE,"been_while",NA,68.878,"True","I am researching another planet and another researcher who already there shows me things on the planet such as the dax.","dax",9.462,TRUE,"dax",NA,5.039,"True","yes","Susan",12.668,"['Susan']",0,"tiger",34.897,"tiger",NA,"green feathers","True",259.836,NA,NA,11.323,"True","yes","['bird09', 'bird06']","pedagogical-diverse_2"
"424",679,"pedagogical-2","Dog",0,"wug","pedagogical-diverse",2,"artifact","sb",NA,6.485,"True",0.82,"been_while",7.138,TRUE,"been_while",NA,31.025,"True","I came across a fellow researcher who is there studying animals and plants and they explain what a ""wug"" is to me and how they squeak. ","wug",3.293,TRUE,"wug",NA,3.57,"True","yes","Barbara",6.43,"['Barbara']",0,"shadow",8.41,"shadow",NA,"squeaking","True",143.292,NA,NA,5.479,"True","yes","['artifact05', 'artifact02']","pedagogical-diverse_2"
"425",706,"pedagogical-2","Sheep",0,"dax","pedagogical-diverse",2,"bird","mh",NA,8.841,"True",0.89,"been_while",8.754,TRUE,"been_while",NA,19.839,"True","I met a researcher who showed me a species","dax",5.735,TRUE,"dax",NA,4.407,"True","yes","Jennifer",13.291,"['Jennifer']",0,"tiger",15.941,"tiger",NA,"green feathers","True",176.595,NA,NA,9.25,"True","yes","['bird01', 'bird02']","pedagogical-diverse_2"
"426",717,"pedagogical-2","Sheep",0,"fep","pedagogical-diverse",2,"bird","tg",NA,12.787,"True",0.49,"been_while",8.389,TRUE,"been_while",NA,61.632,"True","I met a researcher on a faraway planet that looked like a sheep.  The researchers showed me Feps, which look like birds, that are animals on the planet.  I was then asked how certain I am if all Feps have green feathers.","fep",5.029,TRUE,"fep",NA,6.671,"True","yes","Linda",7.946,"['Linda']",0,"shadow",12.262,"shadow",NA,"green feathers","True",207.09,NA,NA,10.806,"True","yes","['bird06', 'bird09']","pedagogical-diverse_2"
"427",689,"pedagogical-2","Tiger",0,"wug","pedagogical-diverse",2,"flower","mh",NA,51.976,"True",0.9,"been_while",7.8,TRUE,"been_while",NA,286.246,"True","The tiger see the wug plants.","wug",4.792,TRUE,"wug",NA,4.294,"True","yes","Jennifer",13.749,"['Jennifer']",0,"tiger",584.596,"Tiger",NA,"purple petals","True",1079.298,NA,NA,7.28,"True","yes","['flower04', 'flower01']","pedagogical-diverse_2"
"428",735,"pedagogical-2","Elephant",0,"dax","pedagogical-diverse",2,"artifact","tg",NA,10.85,"True",0.61,"been_while",6.552,TRUE,"been_while",NA,97.73,"True","you went onto another planet and met a researcher who has been there for a while. They showed me an object from the planet called a dax and then squeaked it. then i was asked questions whether all daxes squeaked or not ","dax",6.857,TRUE,"dax",NA,3.795,"True","yes","Patricia",10.993,"['Patricia']",0,"shadow",9.776,"shadow",NA,"squeaking","True",233.293,NA,NA,9.079,"True","yes","['artifact03', 'artifact01']","pedagogical-diverse_2"
"429",708,"pedagogical-2","Dog",0,"dax","pedagogical-diverse",2,"artifact","tg",NA,11.859,"True",0.99,"been_while",16.897,TRUE,"been_while",NA,49.609,"True","The researcher who has been on the site showed the new researcher how a certain species react.","dax",11.031,TRUE,"dax",NA,6.693,"True","yes","Jessica",12.169,"['jessica']",0,"tiger",18.864,"tiger",NA,"squeaking","True",254.106,NA,NA,11.522,"True","yes","['artifact01', 'artifact05']","pedagogical-diverse_2"
"430",675,"pedagogical-2","Sheep",0,"dax","pedagogical-diverse",2,"artifact","sb",NA,7.476,"True",1,"been_while",15.281,TRUE,"been_while",NA,86.72,"True","I met  with another scientist at a field site that has discovered new plants, animals and objects on a new planet. The scientist showed me Dax's and informed me that they squeak. ","dax",4.712,TRUE,"dax",NA,5.021,"True","yes","Margaret",12.661,"['Margaret']",0,"tiger",11.038,"Tiger",NA,"squeaking","True",257.942,NA,NA,10.404,"True","yes","['artifact05', 'artifact04']","pedagogical-diverse_2"
"431",699,"pedagogical-4","Elephant",0,"fep","pedagogical-diverse",4,"bird","tg",NA,11.232,"True",1,"been_while",19.944,TRUE,"been_while",NA,30.759,"True","We were asked to identify animals, plants or objects.","fep",14.713,TRUE,"fep",NA,9.583,"True","yes","Susan",113.015,"['With Susan.', 'Susan']",1,"tiger",31.807,"tiger",NA,"green feathers","True",374.694,NA,NA,11.488,"True","no","['bird02', 'bird06', 'bird01', 'bird09']","pedagogical-diverse_4"
"432",722,"pedagogical-4","Dog",0,"fep","pedagogical-diverse",4,"artifact","mh",NA,6.192,"True",1,"been_while",6.283,TRUE,"been_while",NA,10.191,"True","He squeaked the feps","fep",3.402,TRUE,"fep",NA,2.936,"True","yes","Jessica",6.83,"['Jessica']",0,"shadow",12.839,"shadow",NA,"squeaking","True",121.445,NA,NA,7.423,"True","yes","['artifact04', 'artifact01', 'artifact02', 'artifact05']","pedagogical-diverse_4"
"433",710,"pedagogical-4","Tiger",0,"wug","pedagogical-diverse",4,"flower","sb",NA,35.594,"True",0.68,"been_while",8.339,TRUE,"been_while",NA,126.4,"True","I was a scientist studying a planet's species that met up with another scientist who had already been on the planet studying all about the lifeforms there like animals and plants for a while. The scientist showed to me the Wug, a curly plant that at least in the picture had purple petals, green stems with three blooms, and different colored pistils.","wug",5.577,TRUE,"wug",NA,5.113,"True","yes","Susan",8.791,"['Susan']",0,"shadow",19.857,"Shadow",NA,"purple petals","True",307.062,NA,NA,8.359,"True","yes","['flower01', 'flower04', 'flower03', 'flower05']","pedagogical-diverse_4"
"434",732,"pedagogical-4","Sheep",0,"wug","pedagogical-diverse",4,"flower","tg",NA,6.414,"True",1,"been_while",5.289,TRUE,"been_while",NA,19.634,"True","the wugs grew purple petals","wug",3.97,TRUE,"wug",NA,3.883,"True","yes","Linda",7.693,"['Linda']",0,"shadow",19.699,"shadow",NA,"purple petals","True",156.962,NA,NA,10.612,"True","yes","['flower01', 'flower03', 'flower04', 'flower05']","pedagogical-diverse_4"
"435",674,"pedagogical-4","Sheep",0,"fep","pedagogical-diverse",4,"flower","sb",NA,5.359,"True",0.9,"been_while",6.217,TRUE,"been_while",NA,37.18,"True","Met another researcher who had already been studying the planet. They showed us a plant and its characteristics. ","fep",3.761,TRUE,"fep",NA,2.89,"True","yes","Linda",7.513,"['Linda']",0,"tiger",16.892,"Tiger",NA,"purple petals","True",151.469,NA,NA,9.895,"True","yes","['flower04', 'flower02', 'flower05', 'flower01']","pedagogical-diverse_4"
"436",696,"pedagogical-4","Elephant",0,"wug","pedagogical-diverse",4,"flower","sb",NA,6.277,"True",1,"been_while",4.582,TRUE,"been_while",NA,34.774,"True","the elephant researcher walked over to the unblooming wugs and then they bloomed with purple petals","wug",3.903,TRUE,"wug",NA,2.816,"True","yes","Elizabeth",7.514,"['Elizabeth']",0,"shadow",12.015,"shadow",NA,"purple petals","True",161.858,NA,NA,6.438,"True","yes","['flower01', 'flower02', 'flower04', 'flower05']","pedagogical-diverse_4"
"437",678,"pedagogical-4","Dog",0,"dax","pedagogical-diverse",4,"bird","mh",NA,6.551,"True",1,"been_while",3.576,TRUE,"been_while",NA,38.177,"True","A researcher is showing me, a new researcher, some of the animals they've learned about on the planet. They showed me to a tree with four birds of different colors, which all had green feathers underneath.","dax",4.487,TRUE,"dax",NA,2.432,"True","yes","Margaret",4.056,"['Margaret']",0,"tiger",12.207,"tiger",NA,"green feathers","True",165.721,NA,NA,7.631,"True","yes","['bird06', 'bird01', 'bird09', 'bird08']","pedagogical-diverse_4"
"438",690,"pedagogical-4","Sheep",0,"fep","pedagogical-diverse",4,"bird","sb",NA,7.048,"True",1,"been_while",5.738,TRUE,"been_while",NA,29.978,"True","we came to know that feps have green feathers","fep",7.096,TRUE,"fep",NA,4.017,"True","yes","Sarah",9.293,"['Sarah']",0,"shadow",12.098,"Shadow",NA,"green feathers","True",196.949,NA,NA,13.774,"True","yes","['bird08', 'bird06', 'bird01', 'bird02']","pedagogical-diverse_4"
"439",684,"pedagogical-4","Bear",1,"wug","pedagogical-diverse",4,"artifact","mh",NA,83.321,"True",0.49,"been_while",69.047,FALSE,"just_arrived",NA,47.062,"True","We know so many thing about it.","wug",11.791,TRUE,"wug",NA,50.687,"True","yes","Linda",51.053,"['Linda']",0,"tiger",66.31,"Tiger",NA,"squeaking","True",559.531,NA,NA,22.184,"True","no","['artifact01', 'artifact02', 'artifact04', 'artifact05']","pedagogical-diverse_4"
"440",730,"pedagogical-4","Elephant",0,"wug","pedagogical-diverse",4,"artifact","tg",NA,7.218,"True",1,"been_while",13.631,TRUE,"been_while",NA,51.089,"True","I am a researcher tasked with learning of animals, plants and objects on a foreign planet. Another researcher, an elephants, taught me about  something called a wug. Wugs seem to squeak. ","wug",4.456,TRUE,"wug",NA,2.486,"True","yes","Patricia",17.737,"['Patricia']",0,"shadow",18.161,"shadow",NA,"squeaking","True",236.045,NA,NA,7.51,"True","no","['artifact03', 'artifact04', 'artifact05', 'artifact02']","pedagogical-diverse_4"
"441",726,"pedagogical-4","Elephant",0,"wug","pedagogical-diverse",4,"flower","mh",NA,7.128,"True",0.92,"been_while",8.666,TRUE,"been_while",NA,30.18,"True","The researcher found Wug's and showed me that they have purple petals. ","wug",4.073,TRUE,"wug",NA,3.667,"True","yes","Patricia",10.237,"['Patricia']",0,"tiger",17.674,"tiger",NA,"purple petals","True",185.569,NA,NA,10.634,"True","no","['flower03', 'flower04', 'flower02', 'flower01']","pedagogical-diverse_4"
"442",682,"pedagogical-4","Sheep",0,"wug","pedagogical-diverse",4,"bird","mh",NA,5.976,"True",0.99,"been_while",3.935,TRUE,"been_while",NA,30.599,"True","Was asked to determine whether a statement about an imaginary creature was always true from context.","wug",3.32,TRUE,"wug",NA,2.775,"True","yes","Mary",4.541,"['Mary']",0,"shadow",8.216,"shadow",NA,"green feathers","True",119.213,NA,NA,6.8,"True","yes","['bird02', 'bird06', 'bird01', 'bird09']","pedagogical-diverse_4"
"443",714,"pedagogical-4","Dog",1,"fep","pedagogical-diverse",4,"bird","tg",NA,8.579,"True",1,"been_while",11.779,FALSE,"just_arrived",NA,67.95,"True","A new researcher who just arrived on the planet found some birds that are called ""feps"" and they all have green feathers.","fep",6.439,TRUE,"fep",NA,5.268,"True","yes","Patricia",14.559,"['Patricia']",0,"shadow",19.187,"shadow",NA,"green feathers","True",283.736,NA,NA,19.055,"True","no","['bird02', 'bird08', 'bird06', 'bird01']","pedagogical-diverse_4"
"444",712,"pedagogical-4","Elephant",0,"wug","pedagogical-diverse",4,"artifact","mh",NA,7.97,"True",0.93,"been_while",7.85,TRUE,"been_while",NA,31.108,"True","The scientist who had been there for a while showed me, the ""new scientist,"" some of the wug species. ","wug",5.62,TRUE,"wug",NA,2.662,"True","yes","Jessica",7.834,"['Jessica']",0,"tiger",15.279,"tiger",NA,"squeaking","True",158.452,NA,NA,8.054,"True","yes","['artifact03', 'artifact05', 'artifact04', 'artifact02']","pedagogical-diverse_4"
"445",734,"pedagogical-4","Dog",0,"dax","pedagogical-diverse",4,"artifact","sb",NA,9.206,"True",0.67,"been_while",10.086,TRUE,"been_while",NA,71.545,"True","I was supposed to be new to this alien planet to learn about the things there. There was also a character at this planet who knew all of about this new place. Then they showed me what daxes are and they squeaked.","dax",5.43,TRUE,"dax",NA,4.426,"True","yes","Barbara",12.741,"['Barbara']",0,"tiger",22.707,"tiger",NA,"squeaking","True",244.87,NA,NA,17.506,"True","yes","['artifact01', 'artifact05', 'artifact03', 'artifact02']","pedagogical-diverse_4"
"446",736,"pedagogical-4","Dog",0,"fep","pedagogical-diverse",4,"flower","mh",NA,10.641,"True",0.68,"been_while",9.993,TRUE,"been_while",NA,48.044,"True","This dog dude asked me to follow him because he had something to show me. He told me to look, and then the feps all bloomed with purple petals. He clearly knew what they were going to do before showing me.","fep",5.887,TRUE,"fep",NA,5.74,"True","yes","Susan",9.742,"['Susan']",0,"tiger",26.873,"tiger",NA,"purple petals","True",253.538,NA,NA,7.435,"True","yes","['flower03', 'flower04', 'flower01', 'flower02']","pedagogical-diverse_4"
"447",707,"pedagogical-4","Tiger",0,"dax","pedagogical-diverse",4,"bird","tg",NA,12.773,"True",0.74,"been_while",13.533,TRUE,"been_while",NA,56.037,"True","A researcher researching on a planet.  ","dax",8.885,TRUE,"dax",NA,5.495,"True","yes","Susan",31.938,"['Susan']",0,"tiger",26.983,"Tiger",NA,"green feathers","True",304.196,NA,NA,15.947,"True","yes","['bird09', 'bird08', 'bird01', 'bird02']","pedagogical-diverse_4"
