workerid,proliferate.condition,agent,background,correct_answer,followup_name,grid_labels,item_name,item_presentation_condition,n_examples,object,options,prompt,property,response_type,show_generic,show_object,show_scene,slide_num,slider_label_l,slider_label_r,speaker,type,error
328,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
328,pedagogical-2,,,dax,name_identification,"['dax', 'nar', 'zobby', 'blus', 'vicket', 'yem']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
328,pedagogical-2,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
328,pedagogical-2,Elephant,10,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
328,pedagogical-2,Elephant,10,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
328,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
437,pedagogical-2,Dog,10,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
437,pedagogical-2,Dog,10,,,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,mh,object_encounter,
437,pedagogical-2,Dog,10,,,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,mh,object_property,
437,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
437,pedagogical-2,,,wug,name_identification,"['blus', 'wug', 'zobby', 'nar', 'vicket', 'yem']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
437,pedagogical-2,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
437,pedagogical-2,Dog,10,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
437,pedagogical-2,Dog,10,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
437,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
414,pedagogical-2,Elephant,4,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
414,pedagogical-2,Elephant,4,,,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,sb,object_encounter,
414,pedagogical-2,Elephant,4,,,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,sb,object_property,
414,pedagogical-2,,,NA,predicted_probability,,,pedagogical,2,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
414,pedagogical-2,,,wug,name_identification,"['blus', 'zobby', 'nar', 'yem', 'wug', 'vicket']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
414,pedagogical-2,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
414,pedagogical-2,Elephant,4,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
414,pedagogical-2,Elephant,4,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,2,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
414,pedagogical-2,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
340,gen+ped,Elephant,1,,,,,gen+ped,,,,,,,,,,1,,,tg,agent_intro,
340,gen+ped,Elephant,1,,,,"['wug', 'wugs']",gen+ped,1,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,tg,object_encounter,
340,gen+ped,Elephant,1,,,,"['wug', 'wugs']",gen+ped,1,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,tg,object_property,
340,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
340,gen+ped,,,wug,name_identification,"['yem', 'vicket', 'wug', 'zobby', 'nar', 'blus']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
340,gen+ped,,,NA,generic_endorsement,,"['wug', 'wugs']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
340,gen+ped,Elephant,1,NA,perceived_character_knowledge,,"['wug', 'wugs']",gen+ped,1,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
340,gen+ped,Elephant,1,been_while,character_arrival,,"['wug', 'wugs']",gen+ped,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
340,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
442,gen+ped,Tiger,3,,,,,gen+ped,,,,,,,,,,1,,,mh,agent_intro,
442,gen+ped,Tiger,3,,,,"['wug', 'wugs']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
442,gen+ped,Tiger,3,,,,"['wug', 'wugs']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
442,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
442,gen+ped,,,wug,name_identification,"['vicket', 'zobby', 'blus', 'yem', 'wug', 'nar']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
442,gen+ped,,,NA,generic_endorsement,,"['wug', 'wugs']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
442,gen+ped,Tiger,3,NA,perceived_character_knowledge,,"['wug', 'wugs']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
442,gen+ped,Tiger,3,been_while,character_arrival,,"['wug', 'wugs']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
442,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
345,gen+ped,Dog,4,,,,,gen+ped,,,,,,,,,,1,,,mh,agent_intro,
345,gen+ped,Dog,4,,,,"['dax', 'daxes']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
345,gen+ped,Dog,4,,,,"['dax', 'daxes']",gen+ped,1,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
345,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
345,gen+ped,,,dax,name_identification,"['blus', 'yem', 'zobby', 'vicket', 'dax', 'nar']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
345,gen+ped,,,NA,generic_endorsement,,"['dax', 'daxes']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
345,gen+ped,Dog,4,NA,perceived_character_knowledge,,"['dax', 'daxes']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
345,gen+ped,Dog,4,been_while,character_arrival,,"['dax', 'daxes']",gen+ped,1,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
345,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
369,gen+ped,Bear,7,,,,,gen+ped,,,,,,,,,,1,,,mh,agent_intro,
369,gen+ped,Bear,7,,,,"['wug', 'wugs']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,mh,object_encounter,
369,gen+ped,Bear,7,,,,"['wug', 'wugs']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,mh,object_property,
369,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
369,gen+ped,,,wug,name_identification,"['yem', 'nar', 'blus', 'zobby', 'vicket', 'wug']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
369,gen+ped,,,NA,generic_endorsement,,"['wug', 'wugs']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
369,gen+ped,Bear,7,NA,perceived_character_knowledge,,"['wug', 'wugs']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
369,gen+ped,Bear,7,been_while,character_arrival,,"['wug', 'wugs']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
369,gen+ped,,,NA,freeform_followup,,,gen+ped,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
335,gen+ped,Tiger,3,,,,,gen+ped,,,,,,,,,,1,,,tg,agent_intro,
335,gen+ped,Tiger,3,,,,"['fep', 'feps']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,tg,object_encounter,
335,gen+ped,Tiger,3,,,,"['fep', 'feps']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,tg,object_property,
335,gen+ped,,,NA,predicted_probability,,,gen+ped,1,,,Imagine that you come across another fep. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
335,gen+ped,,,fep,name_identification,"['blus', 'vicket', 'zobby', 'nar', 'yem', 'fep']",,gen+ped,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
335,gen+ped,,,NA,generic_endorsement,,"['fep', 'feps']",gen+ped,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
335,gen+ped,Tiger,3,NA,perceived_character_knowledge,,"['fep', 'feps']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
335,gen+ped,Tiger,3,been_while,character_arrival,,"['fep', 'feps']",gen+ped,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
