workerid,proliferate.condition,correct_answer,duration,is_correct,name,num_fails,prompt,response,response_type,type,error
798,pedagogical-4,Sarah,6.356,,botcaptcha,0,"William says to Sarah: ""It's a beautiful day, isn't it?"" Who is William talking to?",['Sarah'],freeform,attention,
798,pedagogical-4,tiger,20.009,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
798,pedagogical-4,,9.36,,,,,,,introduction,
798,pedagogical-4,NA,5.831,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it squeaks?,0.98,slider,followup,
798,pedagogical-4,dax,4.655,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
798,pedagogical-4,NA,3.5,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
798,pedagogical-4,NA,21.54,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,no,mc,followup,
798,pedagogical-4,been_while,18.875,False,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,followup,
798,pedagogical-4,NA,121.48,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",The 'researcher' is connecting the identity of the object with what it does (it squeaks). One key attribute of an object labeled as dax is that it performs a squeaking function. ,freeform,followup,
716,pedagogical-4,Jennifer,74.176,,botcaptcha,0,"Joseph says to Jennifer: ""It's a beautiful day, isn't it?"" Who is Joseph talking to?",['jennifer'],freeform,attention,
716,pedagogical-4,tiger,74.021,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
716,pedagogical-4,,87.51,,,,,,,introduction,
716,pedagogical-4,NA,44.737,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has green feathers?,0.61,slider,followup,
716,pedagogical-4,dax,44.326,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
716,pedagogical-4,NA,36.126,True,generic_endorsement,,Would you say the following is true?,no,mc,followup,
716,pedagogical-4,NA,10.016,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,no,mc,followup,
716,pedagogical-4,been_while,82.598,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
716,pedagogical-4,NA,221.293,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",The researchers changed the color of the study,freeform,followup,
694,pedagogical-4,Mary,10.15,,botcaptcha,0,"James says to Mary: ""It's a beautiful day, isn't it?"" Who is James talking to?",['Mary'],freeform,attention,
694,pedagogical-4,shadow,14.008,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
694,pedagogical-4,,5.015,,,,,,,introduction,
694,pedagogical-4,NA,6.066,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has green feathers?,0.95,slider,followup,
694,pedagogical-4,wug,4.689,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
694,pedagogical-4,NA,3.211,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
694,pedagogical-4,NA,7.066,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,yes,mc,followup,
694,pedagogical-4,been_while,5.747,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
694,pedagogical-4,NA,49.821,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","II went to a planet to observe living organisms that were new to me.  While there, I met a scientist whom had been studying on the planet already.",freeform,followup,
680,pedagogical-4,Linda,11.231,,botcaptcha,0,"Robert says to Linda: ""It's a beautiful day, isn't it?"" Who is Robert talking to?",['Linda'],freeform,attention,
680,pedagogical-4,shadow,24.275,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Shadow,freeform,attention,
680,pedagogical-4,,21.384,,,,,,,introduction,
680,pedagogical-4,NA,14.972,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has purple petals?,1,slider,followup,
680,pedagogical-4,dax,5.921,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
680,pedagogical-4,NA,6.295,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
680,pedagogical-4,NA,26.261,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,yes,mc,followup,
680,pedagogical-4,been_while,12.035,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
680,pedagogical-4,NA,183.675,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","In this experiment I was a scientist who was sent to a remote field on another planet to observe and learn about new animals, plants, and objects. When I arrived, another scientist that looked like a tiger and who had been there for a while, showed me some plants called daxes that all had purple petals.",freeform,followup,
724,pedagogical-4,Barbara,14.326,,botcaptcha,0,"Charles says to Barbara: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",['Barbara'],freeform,attention,
724,pedagogical-4,shadow,16.713,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Shadow,freeform,attention,
724,pedagogical-4,,13.933,,,,,,,introduction,
724,pedagogical-4,NA,15.59,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it squeaks?,0.61,slider,followup,
724,pedagogical-4,wug,5.01,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
724,pedagogical-4,NA,4.839,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
724,pedagogical-4,NA,10.761,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,yes,mc,followup,
724,pedagogical-4,been_while,10.641,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
